customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment,first_category,outcome
4177,2015-06-15,3,10,199,2,3,3,8,Potential,Fresh Produce,Retained
4178,2015-11-13,7,20,48,4,5,5,14,Champion,Other,Retained High-Value
4179,2015-03-21,3,9,285,2,3,3,8,Potential,Other,Retained
4180,2015-11-11,6,13,50,4,5,4,13,Champion,Other,Retained High-Value
4181,2014-09-07,1,3,480,1,1,1,3,Churned,Other,Churned
4182,2015-08-21,6,14,132,3,5,5,13,Champion,Other,Retained High-Value
4183,2015-01-15,6,17,350,1,5,5,11,Loyal,Fresh Produce,Retained
4184,2015-12-15,3,8,16,5,3,3,11,Loyal,Bakery & Grains,Retained
4185,2015-01-16,2,6,349,1,2,2,5,Churned,Bakery & Grains,Churned
4186,2015-10-25,1,3,67,4,1,1,6,At-Risk,Other,Churned
4187,2015-10-28,8,21,64,4,5,5,14,Champion,Bakery & Grains,Retained High-Value
4188,2014-08-20,1,2,498,1,1,1,3,Churned,Beverages,Churned
4189,2015-09-11,2,6,111,3,2,2,7,Potential,Bakery & Grains,Retained
4190,2015-12-27,9,21,4,5,5,5,15,Champion,Other,Retained High-Value
4191,2015-11-03,6,13,58,4,5,4,13,Champion,Other,Retained High-Value
4192,2015-12-16,5,15,15,5,4,5,14,Champion,Fresh Produce,Retained High-Value
4193,2015-08-30,4,8,123,3,4,3,10,Loyal,Other,Retained
4194,2015-05-11,6,14,234,2,5,5,12,Loyal,Beverages,Retained
4195,2015-10-01,3,10,91,4,3,3,10,Loyal,Other,Retained
4196,2015-11-07,5,10,54,4,4,3,11,Loyal,Other,Retained
4197,2015-11-03,6,17,58,4,5,5,14,Champion,Beverages,Retained High-Value
4198,2015-03-18,2,5,288,2,2,2,6,Churned,Dairy,Churned
4199,2015-12-29,4,11,2,5,4,4,13,Champion,Other,Retained High-Value
4200,2014-06-23,1,3,556,1,1,1,3,Churned,Other,Churned
4201,2015-10-14,6,12,78,4,5,4,13,Champion,Other,Retained High-Value
4202,2015-12-02,6,13,29,5,5,4,14,Champion,Other,Retained High-Value
4204,2015-10-16,4,10,76,4,4,3,11,Loyal,Other,Retained
4205,2015-02-22,2,4,312,2,2,1,5,Churned,Other,Churned
4206,2014-12-11,7,15,385,1,5,5,11,Loyal,Bakery & Grains,Retained
4207,2015-08-28,4,15,125,3,4,5,12,Loyal,Other,Retained
4208,2014-02-03,1,2,696,1,1,1,3,Churned,Meat & Snacks,Churned
4209,2014-07-29,2,4,520,1,2,1,4,Churned,Other,Churned
4210,2015-08-07,2,4,146,3,2,1,6,At-Risk,Fresh Produce,Churned
4211,2014-09-16,5,12,471,1,4,4,9,Potential,Bakery & Grains,Retained
4212,2015-05-01,5,11,244,2,4,4,10,Loyal,Dairy,Retained
4213,2015-08-23,3,8,130,3,3,3,9,Potential,Fresh Produce,Retained
4214,2015-10-07,6,13,85,4,5,4,13,Champion,Dairy,Retained High-Value
4215,2015-06-30,4,18,184,3,4,5,12,Loyal,Other,Retained
4216,2015-04-28,5,11,247,2,4,4,10,Loyal,Fresh Produce,Retained
4217,2015-12-18,10,25,13,5,5,5,15,Champion,Other,Retained High-Value
4218,2015-10-03,4,12,89,4,4,4,12,Loyal,Beverages,Retained
4219,2015-10-16,4,8,76,4,4,3,11,Loyal,Other,Retained
4220,2015-11-21,5,16,40,5,4,5,14,Champion,Bakery & Grains,Retained High-Value
4221,2015-02-27,4,8,307,2,4,3,9,Potential,Other,Retained
4222,2015-12-27,4,13,4,5,4,4,13,Champion,Fresh Produce,Retained High-Value
4223,2015-10-07,7,17,85,4,5,5,14,Champion,Fresh Produce,Retained High-Value
4224,2015-12-06,6,12,25,5,5,4,14,Champion,Bakery & Grains,Retained High-Value
4225,2015-05-08,2,6,237,2,2,2,6,Churned,Beverages,Churned
4226,2015-12-06,4,9,25,5,4,3,12,Loyal,Fresh Produce,Retained
4227,2015-08-20,3,7,133,3,3,2,8,Potential,Fresh Produce,Retained
4228,2015-04-18,5,13,257,2,4,4,10,Loyal,Beverages,Retained
4229,2015-08-20,3,8,133,3,3,3,9,Potential,Other,Retained
4230,2015-11-05,4,9,56,4,4,3,11,Loyal,Bakery & Grains,Retained
4231,2015-01-11,2,5,354,1,2,2,5,Churned,Other,Churned
4232,2015-12-19,4,12,12,5,4,4,13,Champion,Other,Retained High-Value
4233,2015-06-16,4,11,198,2,4,4,10,Loyal,Other,Retained
4234,2015-08-02,6,20,151,3,5,5,13,Champion,Other,Retained High-Value
4235,2015-12-19,7,19,12,5,5,5,15,Champion,Other,Retained High-Value
4236,2015-11-25,4,14,36,5,4,5,14,Champion,Meat & Snacks,Retained High-Value
4237,2014-05-20,1,2,590,1,1,1,3,Churned,Bakery & Grains,Churned
4238,2015-12-12,3,8,19,5,3,3,11,Loyal,Other,Retained
4239,2015-02-11,2,4,323,2,2,1,5,Churned,Other,Churned
4240,2015-12-04,5,15,27,5,4,5,14,Champion,Dairy,Retained High-Value
4241,2014-10-02,2,6,455,1,2,2,5,Churned,Other,Churned
4242,2015-12-09,3,7,22,5,3,2,10,Loyal,Dairy,Retained
4243,2015-08-22,6,16,131,3,5,5,13,Champion,Other,Retained High-Value
4244,2015-10-31,5,10,61,4,4,3,11,Loyal,Fresh Produce,Retained
4245,2015-06-04,4,9,210,2,4,3,9,Potential,Beverages,Retained
4246,2015-12-01,3,8,30,5,3,3,11,Loyal,Other,Retained
4247,2014-01-02,1,2,728,1,1,1,3,Churned,Dairy,Churned
4248,2014-10-09,1,2,448,1,1,1,3,Churned,Other,Churned
4249,2015-12-04,5,11,27,5,4,4,13,Champion,Other,Retained High-Value
4250,2014-10-25,2,4,432,1,2,1,4,Churned,Dairy,Churned
4251,2015-12-21,6,22,10,5,5,5,15,Champion,Fresh Produce,Retained High-Value
4252,2015-04-10,3,9,265,2,3,3,8,Potential,Other,Retained
4254,2015-08-14,3,6,139,3,3,2,8,Potential,Dairy,Retained
4255,2015-09-02,5,11,120,3,4,4,11,Loyal,Other,Retained
4256,2014-05-19,3,6,591,1,3,2,6,Churned,Other,Churned
4257,2015-08-21,6,13,132,3,5,4,12,Loyal,Dairy,Retained
4258,2015-12-11,5,13,20,5,4,4,13,Champion,Dairy,Retained High-Value
4259,2015-06-24,5,12,190,2,4,4,10,Loyal,Dairy,Retained
4260,2015-11-16,4,12,45,5,4,4,13,Champion,Other,Retained High-Value
4261,2015-02-16,5,12,318,2,4,4,10,Loyal,Beverages,Retained
4262,2015-10-16,7,17,76,4,5,5,14,Champion,Dairy,Retained High-Value
4264,2015-05-11,4,9,234,2,4,3,9,Potential,Beverages,Retained
4265,2015-12-12,5,10,19,5,4,3,12,Loyal,Beverages,Retained
4266,2015-07-31,5,19,153,3,4,5,12,Loyal,Other,Retained
4267,2015-10-10,6,14,82,4,5,5,14,Champion,Other,Retained High-Value
4268,2015-04-25,5,12,250,2,4,4,10,Loyal,Other,Retained
4269,2015-04-01,3,10,274,2,3,3,8,Potential,Other,Retained
4270,2015-02-08,3,6,326,1,3,2,6,Churned,Other,Churned
4271,2014-12-19,2,5,377,1,2,2,5,Churned,Other,Churned
4272,2015-06-06,9,27,208,2,5,5,12,Loyal,Dairy,Retained
4273,2015-06-14,4,8,200,2,4,3,9,Potential,Other,Retained
4274,2015-09-30,6,12,92,4,5,4,13,Champion,Bakery & Grains,Retained High-Value
4275,2015-09-11,5,15,111,3,4,5,12,Loyal,Fresh Produce,Retained
4277,2015-12-06,7,23,25,5,5,5,15,Champion,Dairy,Retained High-Value
4278,2014-07-03,2,4,546,1,2,1,4,Churned,Other,Churned
4279,2014-01-27,1,2,703,1,1,1,3,Churned,Other,Churned
4280,2015-12-06,5,15,25,5,4,5,14,Champion,Beverages,Retained High-Value
4281,2015-10-18,5,13,74,4,4,4,12,Loyal,Dairy,Retained
4282,2015-06-23,2,4,191,2,2,1,5,Churned,Other,Churned
4283,2014-06-20,3,7,559,1,3,2,6,Churned,Other,Churned
4284,2015-10-14,3,10,78,4,3,3,10,Loyal,Dairy,Retained
4285,2015-12-29,4,8,2,5,4,3,12,Loyal,Dairy,Retained
4286,2015-09-12,4,13,110,3,4,4,11,Loyal,Dairy,Retained
4287,2015-08-06,2,6,147,3,2,2,7,Potential,Other,Retained
4288,2015-11-13,5,12,48,4,4,4,12,Loyal,Fresh Produce,Retained
4289,2015-10-08,3,9,84,4,3,3,10,Loyal,Other,Retained
4290,2014-09-04,3,7,483,1,3,2,6,Churned,Other,Churned
4291,2015-12-09,6,16,22,5,5,5,15,Champion,Dairy,Retained High-Value
4292,2015-12-05,7,20,26,5,5,5,15,Champion,Other,Retained High-Value
4293,2015-09-30,7,22,92,4,5,5,14,Champion,Other,Retained High-Value
4294,2015-12-03,6,14,28,5,5,5,15,Champion,Dairy,Retained High-Value
4295,2015-10-26,3,11,66,4,3,4,11,Loyal,Meat & Snacks,Retained
4296,2015-08-26,4,10,127,3,4,3,10,Loyal,Other,Retained
4297,2015-10-27,8,23,65,4,5,5,14,Champion,Other,Retained High-Value
4298,2015-07-25,3,9,159,3,3,3,9,Potential,Other,Retained
4299,2015-08-14,6,15,139,3,5,5,13,Champion,Other,Retained High-Value
4300,2015-04-04,3,8,271,2,3,3,8,Potential,Other,Retained
4301,2015-12-20,4,15,11,5,4,5,14,Champion,Fresh Produce,Retained High-Value
4302,2015-11-05,7,20,56,4,5,5,14,Champion,Fresh Produce,Retained High-Value
4303,2015-12-25,9,25,6,5,5,5,15,Champion,Other,Retained High-Value
4304,2015-02-14,3,8,320,2,3,3,8,Potential,Other,Retained
4305,2015-07-24,6,15,160,3,5,5,13,Champion,Fresh Produce,Retained High-Value
4306,2015-12-28,4,12,3,5,4,4,13,Champion,Other,Retained High-Value
4307,2014-07-05,1,2,544,1,1,1,3,Churned,Other,Churned
4308,2015-12-05,6,19,26,5,5,5,15,Champion,Beverages,Retained High-Value
4309,2015-09-15,2,4,107,3,2,1,6,At-Risk,Other,Churned
4310,2015-02-27,3,7,307,2,3,2,7,Potential,Other,Retained
4311,2014-12-06,2,5,390,1,2,2,5,Churned,Other,Churned
4312,2015-12-14,5,17,17,5,4,5,14,Champion,Other,Retained High-Value
4313,2015-07-28,4,10,156,3,4,3,10,Loyal,Other,Retained
4314,2015-05-02,7,17,243,2,5,5,12,Loyal,Other,Retained
4315,2015-04-26,2,7,249,2,2,2,6,Churned,Beverages,Churned
4316,2015-01-11,8,20,354,1,5,5,11,Loyal,Fresh Produce,Retained
4317,2014-03-27,2,4,644,1,2,1,4,Churned,Other,Churned
4318,2014-08-28,3,6,490,1,3,2,6,Churned,Dairy,Churned
4319,2015-11-08,6,14,53,4,5,5,14,Champion,Other,Retained High-Value
4320,2015-12-11,5,15,20,5,4,5,14,Champion,Bakery & Grains,Retained High-Value
4321,2015-10-27,6,18,65,4,5,5,14,Champion,Beverages,Retained High-Value
4322,2015-12-03,5,11,28,5,4,4,13,Champion,Beverages,Retained High-Value
4323,2015-12-17,5,12,14,5,4,4,13,Champion,Other,Retained High-Value
4324,2015-01-05,4,14,360,1,4,5,10,Loyal,Beverages,Retained
4325,2015-10-14,4,9,78,4,4,3,11,Loyal,Other,Retained
4326,2015-11-06,5,12,55,4,4,4,12,Loyal,Meat & Snacks,Retained
4327,2015-04-26,2,5,249,2,2,2,6,Churned,Beverages,Churned
4328,2015-08-29,3,12,124,3,3,4,10,Loyal,Other,Retained
4329,2014-10-23,3,7,434,1,3,2,6,Churned,Bakery & Grains,Churned
4330,2015-06-22,6,18,192,2,5,5,12,Loyal,Dairy,Retained
4331,2015-09-10,3,6,112,3,3,2,8,Potential,Other,Retained
4332,2015-11-24,2,4,37,5,2,1,8,Potential,Beverages,Retained
4333,2015-07-01,1,2,183,3,1,1,5,At-Risk,Beverages,Churned
4334,2015-11-10,5,15,51,4,4,5,13,Champion,Dairy,Retained High-Value
4335,2015-12-05,7,17,26,5,5,5,15,Champion,Dairy,Retained High-Value
4336,2015-10-10,6,15,82,4,5,5,14,Champion,Other,Retained High-Value
4337,2015-10-26,3,9,66,4,3,3,10,Loyal,Other,Retained
4338,2015-10-11,11,28,81,4,5,5,14,Champion,Fresh Produce,Retained High-Value
4339,2014-11-20,3,6,406,1,3,2,6,Churned,Other,Churned
4340,2015-12-25,6,13,6,5,5,4,14,Champion,Beverages,Retained High-Value
4341,2014-10-26,3,7,431,1,3,2,6,Churned,Other,Churned
4342,2015-03-18,5,10,288,2,4,3,9,Potential,Dairy,Retained
4343,2015-12-21,2,7,10,5,2,2,9,Potential,Bakery & Grains,Retained
4344,2015-05-06,3,9,239,2,3,3,8,Potential,Other,Retained
4345,2015-01-28,3,6,337,1,3,2,6,Churned,Other,Churned
4347,2015-03-07,2,4,299,2,2,1,5,Churned,Other,Churned
4348,2015-04-11,5,12,264,2,4,4,10,Loyal,Meat & Snacks,Retained
4349,2015-03-14,4,8,292,2,4,3,9,Potential,Bakery & Grains,Retained
4351,2015-08-21,4,13,132,3,4,4,11,Loyal,Other,Retained
4352,2015-12-29,4,13,2,5,4,4,13,Champion,Meat & Snacks,Retained High-Value
4353,2015-08-24,6,17,129,3,5,5,13,Champion,Fresh Produce,Retained High-Value
4354,2015-01-16,2,4,349,1,2,1,4,Churned,Beverages,Churned
4355,2015-11-21,4,9,40,5,4,3,12,Loyal,Dairy,Retained
4356,2015-12-01,3,9,30,5,3,3,11,Loyal,Fresh Produce,Retained
4357,2015-10-10,3,9,82,4,3,3,10,Loyal,Dairy,Retained
4358,2015-11-06,3,6,55,4,3,2,9,Potential,Fresh Produce,Retained
4359,2015-09-24,3,9,98,4,3,3,10,Loyal,Bakery & Grains,Retained
4360,2015-02-23,3,6,311,2,3,2,7,Potential,Other,Retained
4361,2015-09-05,4,8,117,3,4,3,10,Loyal,Fresh Produce,Retained
4362,2015-07-11,6,15,173,3,5,5,13,Champion,Fresh Produce,Retained High-Value
4363,2015-07-01,3,6,183,3,3,2,8,Potential,Beverages,Retained
4364,2015-12-24,9,22,7,5,5,5,15,Champion,Dairy,Retained High-Value
4365,2015-02-20,2,4,314,2,2,1,5,Churned,Other,Churned
4366,2015-08-13,1,2,140,3,1,1,5,At-Risk,Other,Churned
4367,2015-11-15,5,12,46,5,4,4,13,Champion,Dairy,Retained High-Value
4368,2015-10-12,4,8,80,4,4,3,11,Loyal,Dairy,Retained
4369,2015-08-25,4,10,128,3,4,3,10,Loyal,Other,Retained
4370,2014-06-06,3,8,573,1,3,3,7,Potential,Fresh Produce,Retained
4371,2015-06-21,4,9,193,2,4,3,9,Potential,Other,Retained
4372,2015-07-30,4,16,154,3,4,5,12,Loyal,Bakery & Grains,Retained
4373,2015-08-12,3,7,141,3,3,2,8,Potential,Other,Retained
4374,2014-09-19,2,4,468,1,2,1,4,Churned,Other,Churned
4375,2015-10-05,5,12,87,4,4,4,12,Loyal,Dairy,Retained
4376,2015-11-22,10,26,39,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
4377,2015-02-23,2,11,311,2,2,4,8,Potential,Other,Retained
4378,2015-05-04,2,4,241,2,2,1,5,Churned,Other,Churned
4379,2015-10-01,2,4,91,4,2,1,7,Potential,Bakery & Grains,Retained
4380,2015-11-03,4,11,58,4,4,4,12,Loyal,Other,Retained
4381,2015-09-30,3,6,92,4,3,2,9,Potential,Other,Retained
4382,2015-11-13,2,4,48,4,2,1,7,Potential,Fresh Produce,Retained
4383,2014-12-02,2,4,394,1,2,1,4,Churned,Dairy,Churned
4384,2015-09-22,4,14,100,4,4,5,13,Champion,Other,Retained High-Value
4385,2015-11-17,2,5,44,5,2,2,9,Potential,Other,Retained
4386,2015-09-08,1,2,114,3,1,1,5,At-Risk,Fresh Produce,Churned
4387,2015-09-16,8,17,106,3,5,5,13,Champion,Beverages,Retained High-Value
4388,2015-03-20,4,14,286,2,4,5,11,Loyal,Other,Retained
4389,2015-12-17,7,17,14,5,5,5,15,Champion,Meat & Snacks,Retained High-Value
4390,2015-01-20,2,5,345,1,2,2,5,Churned,Other,Churned
4391,2015-03-26,6,14,280,2,5,5,12,Loyal,Meat & Snacks,Retained
4392,2015-11-28,5,13,33,5,4,4,13,Champion,Fresh Produce,Retained High-Value
4393,2015-11-24,2,5,37,5,2,2,9,Potential,Dairy,Retained
4394,2014-11-13,4,9,413,1,4,3,8,Potential,Other,Retained
4395,2015-06-25,3,8,189,3,3,3,9,Potential,Other,Retained
4396,2015-06-12,2,4,202,2,2,1,5,Churned,Other,Churned
4397,2015-06-27,4,11,187,3,4,4,11,Loyal,Fresh Produce,Retained
4398,2015-11-09,5,10,52,4,4,3,11,Loyal,Other,Retained
4400,2015-12-11,3,6,20,5,3,2,10,Loyal,Bakery & Grains,Retained
4401,2014-10-09,4,9,448,1,4,3,8,Potential,Beverages,Retained
4402,2014-10-09,2,5,448,1,2,2,5,Churned,Beverages,Churned
4403,2015-09-20,5,12,102,4,4,4,12,Loyal,Fresh Produce,Retained
4404,2014-10-10,3,7,447,1,3,2,6,Churned,Fresh Produce,Churned
4405,2015-07-22,2,10,162,3,2,3,8,Potential,Other,Retained
4406,2015-05-27,8,17,218,2,5,5,12,Loyal,Meat & Snacks,Retained
4407,2015-02-19,3,6,315,2,3,2,7,Potential,Beverages,Retained
4408,2015-04-20,4,9,255,2,4,3,9,Potential,Other,Retained
4409,2015-01-15,2,7,350,1,2,2,5,Churned,Dairy,Churned
4410,2015-10-12,4,11,80,4,4,4,12,Loyal,Bakery & Grains,Retained
4411,2015-07-22,2,6,162,3,2,2,7,Potential,Other,Retained
4412,2015-12-20,6,13,11,5,5,4,14,Champion,Fresh Produce,Retained High-Value
4413,2015-10-11,3,7,81,4,3,2,9,Potential,Other,Retained
4414,2015-01-23,3,7,342,1,3,2,6,Churned,Meat & Snacks,Churned
4415,2015-01-27,4,8,338,1,4,3,8,Potential,Beverages,Retained
4416,2015-12-23,7,16,8,5,5,5,15,Champion,Fresh Produce,Retained High-Value
4417,2015-05-18,4,15,227,2,4,5,11,Loyal,Other,Retained
4418,2015-10-04,4,8,88,4,4,3,11,Loyal,Other,Retained
4419,2015-12-23,1,2,8,5,1,1,7,Potential,Fresh Produce,Retained
4420,2015-02-25,3,6,309,2,3,2,7,Potential,Dairy,Retained
4422,2014-10-19,2,6,438,1,2,2,5,Churned,Other,Churned
4423,2014-02-25,1,2,674,1,1,1,3,Churned,Fresh Produce,Churned
4424,2015-10-16,3,8,76,4,3,3,10,Loyal,Other,Retained
4425,2015-10-17,1,2,75,4,1,1,6,At-Risk,Dairy,Churned
4426,2015-06-06,7,15,208,2,5,5,12,Loyal,Fresh Produce,Retained
4427,2015-01-31,5,12,334,1,4,4,9,Potential,Other,Retained
4428,2015-08-23,3,6,130,3,3,2,8,Potential,Fresh Produce,Retained
4429,2015-07-21,1,3,163,3,1,1,5,At-Risk,Other,Churned
4430,2015-12-02,5,14,29,5,4,5,14,Champion,Other,Retained High-Value
4431,2015-11-16,5,14,45,5,4,5,14,Champion,Meat & Snacks,Retained High-Value
4432,2015-09-25,5,10,97,4,4,3,11,Loyal,Dairy,Retained
4433,2015-05-25,5,17,220,2,4,5,11,Loyal,Dairy,Retained
4434,2015-09-21,6,15,101,4,5,5,14,Champion,Beverages,Retained High-Value
4435,2014-12-06,4,8,390,1,4,3,8,Potential,Bakery & Grains,Retained
4436,2015-12-23,1,2,8,5,1,1,7,Potential,Fresh Produce,Retained
4437,2015-11-29,9,23,32,5,5,5,15,Champion,Meat & Snacks,Retained High-Value
4439,2015-08-21,3,8,132,3,3,3,9,Potential,Fresh Produce,Retained
4440,2015-12-01,6,12,30,5,5,4,14,Champion,Other,Retained High-Value
4441,2015-11-09,6,16,52,4,5,5,14,Champion,Beverages,Retained High-Value
4442,2015-11-28,5,14,33,5,4,5,14,Champion,Fresh Produce,Retained High-Value
4443,2014-11-10,3,7,416,1,3,2,6,Churned,Dairy,Churned
4444,2015-10-06,5,15,86,4,4,5,13,Champion,Fresh Produce,Retained High-Value
4445,2015-12-01,6,15,30,5,5,5,15,Champion,Other,Retained High-Value
4447,2015-05-01,1,2,244,2,1,1,4,Churned,Dairy,Churned
4448,2015-01-06,5,12,359,1,4,4,9,Potential,Fresh Produce,Retained
4449,2015-03-30,3,10,276,2,3,3,8,Potential,Fresh Produce,Retained
4450,2015-07-30,3,7,154,3,3,2,8,Potential,Meat & Snacks,Retained
4451,2014-11-23,1,2,403,1,1,1,3,Churned,Fresh Produce,Churned
4452,2015-11-23,2,4,38,5,2,1,8,Potential,Bakery & Grains,Retained
4453,2015-08-23,8,18,130,3,5,5,13,Champion,Bakery & Grains,Retained High-Value
4454,2015-12-23,1,3,8,5,1,1,7,Potential,Other,Retained
4455,2015-12-26,8,16,5,5,5,5,15,Champion,Fresh Produce,Retained High-Value
4456,2015-08-08,5,17,145,3,4,5,12,Loyal,Beverages,Retained
4457,2015-09-03,2,10,119,3,2,3,8,Potential,Other,Retained
4458,2014-03-21,2,6,650,1,2,2,5,Churned,Other,Churned
4459,2015-12-18,5,12,13,5,4,4,13,Champion,Fresh Produce,Retained High-Value
4460,2015-07-12,3,8,172,3,3,3,9,Potential,Other,Retained
4461,2015-02-13,4,9,321,2,4,3,9,Potential,Fresh Produce,Retained
4462,2015-06-07,4,12,207,2,4,4,10,Loyal,Other,Retained
4463,2015-11-03,4,10,58,4,4,3,11,Loyal,Bakery & Grains,Retained
4464,2015-10-21,8,17,71,4,5,5,14,Champion,Bakery & Grains,Retained High-Value
4465,2014-12-29,2,4,367,1,2,1,4,Churned,Other,Churned
4466,2015-09-03,3,10,119,3,3,3,9,Potential,Dairy,Retained
4467,2015-11-22,4,11,39,5,4,4,13,Champion,Other,Retained High-Value
4468,2015-06-15,4,17,199,2,4,5,11,Loyal,Other,Retained
4469,2015-10-18,3,7,74,4,3,2,9,Potential,Meat & Snacks,Retained
4470,2015-12-23,5,14,8,5,4,5,14,Champion,Other,Retained High-Value
4471,2015-02-28,4,9,306,2,4,3,9,Potential,Other,Retained
4472,2014-10-11,1,2,446,1,1,1,3,Churned,Other,Churned
4473,2015-09-07,4,14,115,3,4,5,12,Loyal,Beverages,Retained
4474,2015-12-10,4,11,21,5,4,4,13,Champion,Fresh Produce,Retained High-Value
4475,2015-04-03,2,5,272,2,2,2,6,Churned,Dairy,Churned
4477,2015-02-15,2,7,319,2,2,2,6,Churned,Fresh Produce,Churned
4478,2015-12-04,3,9,27,5,3,3,11,Loyal,Other,Retained
4479,2015-02-10,4,9,324,2,4,3,9,Potential,Beverages,Retained
4480,2014-06-12,2,5,567,1,2,2,5,Churned,Other,Churned
4481,2014-09-19,2,4,468,1,2,1,4,Churned,Other,Churned
4482,2015-11-30,3,11,31,5,3,4,12,Loyal,Other,Retained
4483,2015-08-15,2,4,138,3,2,1,6,At-Risk,Dairy,Churned
4484,2015-11-27,3,6,34,5,3,2,10,Loyal,Other,Retained
4485,2015-07-25,4,12,159,3,4,4,11,Loyal,Bakery & Grains,Retained
4486,2015-12-02,6,26,29,5,5,5,15,Champion,Other,Retained High-Value
4487,2015-07-20,7,19,164,3,5,5,13,Champion,Other,Retained High-Value
4488,2014-12-16,3,6,380,1,3,2,6,Churned,Other,Churned
4489,2015-11-19,3,8,42,5,3,3,11,Loyal,Fresh Produce,Retained
4490,2014-01-21,1,4,709,1,1,1,3,Churned,Other,Churned
4491,2014-09-18,1,2,469,1,1,1,3,Churned,Beverages,Churned
4492,2015-06-14,4,9,200,2,4,3,9,Potential,Other,Retained
4493,2015-10-29,4,10,63,4,4,3,11,Loyal,Other,Retained
4494,2015-11-02,9,21,59,4,5,5,14,Champion,Other,Retained High-Value
4495,2015-12-16,7,23,15,5,5,5,15,Champion,Other,Retained High-Value
4496,2015-01-23,1,2,342,1,1,1,3,Churned,Other,Churned
4497,2015-06-07,2,4,207,2,2,1,5,Churned,Fresh Produce,Churned
4498,2015-04-19,5,11,256,2,4,4,10,Loyal,Bakery & Grains,Retained
4499,2015-10-29,6,15,63,4,5,5,14,Champion,Other,Retained High-Value
4500,2015-06-08,4,10,206,2,4,3,9,Potential,Other,Retained
4501,2015-06-15,5,13,199,2,4,4,10,Loyal,Other,Retained
4502,2015-11-22,4,9,39,5,4,3,12,Loyal,Fresh Produce,Retained
4503,2015-12-19,5,11,12,5,4,4,13,Champion,Dairy,Retained High-Value
4504,2015-09-04,5,14,118,3,4,5,12,Loyal,Other,Retained
4505,2015-04-17,5,13,258,2,4,4,10,Loyal,Fresh Produce,Retained
4506,2015-08-11,1,2,142,3,1,1,5,At-Risk,Beverages,Churned
4507,2015-08-15,2,6,138,3,2,2,7,Potential,Other,Retained
4508,2015-10-07,6,13,85,4,5,4,13,Champion,Other,Retained High-Value
4509,2015-11-29,6,20,32,5,5,5,15,Champion,Other,Retained High-Value
4510,2015-09-03,7,17,119,3,5,5,13,Champion,Fresh Produce,Retained High-Value
4511,2015-06-29,3,7,185,3,3,2,8,Potential,Other,Retained
4512,2015-12-21,6,15,10,5,5,5,15,Champion,Other,Retained High-Value
4513,2015-11-04,2,5,57,4,2,2,8,Potential,Other,Retained
4514,2014-07-17,1,2,532,1,1,1,3,Churned,Other,Churned
4515,2015-06-15,7,19,199,2,5,5,12,Loyal,Other,Retained
4516,2015-12-07,2,7,24,5,2,2,9,Potential,Dairy,Retained
4517,2014-10-26,1,2,431,1,1,1,3,Churned,Beverages,Churned
4518,2015-07-20,2,5,164,3,2,2,7,Potential,Fresh Produce,Retained
4519,2015-11-03,2,5,58,4,2,2,8,Potential,Other,Retained
4520,2014-03-23,3,6,648,1,3,2,6,Churned,Dairy,Churned
4521,2015-09-15,1,2,107,3,1,1,5,At-Risk,Other,Churned
4522,2015-05-18,3,8,227,2,3,3,8,Potential,Fresh Produce,Retained
4523,2015-10-28,6,12,64,4,5,4,13,Champion,Other,Retained High-Value
4524,2015-12-26,8,22,5,5,5,5,15,Champion,Other,Retained High-Value
4525,2015-10-07,6,15,85,4,5,5,14,Champion,Meat & Snacks,Retained High-Value
4526,2015-08-24,9,20,129,3,5,5,13,Champion,Other,Retained High-Value
4527,2015-10-18,5,11,74,4,4,4,12,Loyal,Other,Retained
4528,2015-10-13,2,4,79,4,2,1,7,Potential,Other,Retained
4529,2015-05-24,4,10,221,2,4,3,9,Potential,Meat & Snacks,Retained
4530,2015-09-12,2,4,110,3,2,1,6,At-Risk,Fresh Produce,Churned
4531,2015-10-16,7,17,76,4,5,5,14,Champion,Other,Retained High-Value
4532,2015-11-29,3,6,32,5,3,2,10,Loyal,Fresh Produce,Retained
4533,2015-05-21,3,6,224,2,3,2,7,Potential,Other,Retained
4534,2014-10-15,2,4,442,1,2,1,4,Churned,Fresh Produce,Churned
4535,2015-12-05,3,7,26,5,3,2,10,Loyal,Beverages,Retained
4536,2015-09-13,4,11,109,3,4,4,11,Loyal,Fresh Produce,Retained
4537,2015-12-20,6,13,11,5,5,4,14,Champion,Other,Retained High-Value
4538,2015-11-28,4,8,33,5,4,3,12,Loyal,Beverages,Retained
4539,2015-03-09,3,9,297,2,3,3,8,Potential,Other,Retained
4540,2015-10-20,5,12,72,4,4,4,12,Loyal,Other,Retained
4541,2015-04-18,4,10,257,2,4,3,9,Potential,Dairy,Retained
4542,2015-01-18,3,6,347,1,3,2,6,Churned,Other,Churned
4543,2015-10-23,3,6,69,4,3,2,9,Potential,Other,Retained
4544,2015-01-21,5,12,344,1,4,4,9,Potential,Other,Retained
4546,2015-09-03,4,11,119,3,4,4,11,Loyal,Other,Retained
4547,2015-01-18,2,7,347,1,2,2,5,Churned,Other,Churned
4548,2015-07-30,7,15,154,3,5,5,13,Champion,Fresh Produce,Retained High-Value
4550,2015-11-09,6,16,52,4,5,5,14,Champion,Meat & Snacks,Retained High-Value
4551,2015-07-28,2,4,156,3,2,1,6,At-Risk,Bakery & Grains,Churned
