customer_id,order_date,product,first_order_date
4766,2015-09-29,bottled beer,2014-09-20
4766,2015-09-29,canned beer,2014-09-20
4766,2015-09-29,rolls/buns,2014-09-20
4768,2015-03-13,hamburger meat,2015-03-13
4768,2015-03-13,pork,2015-03-13
4768,2015-03-13,yogurt,2015-03-13
4768,2015-03-13,flour,2015-03-13
4769,2014-03-31,butter milk,2014-03-31
4769,2014-03-31,dessert,2014-03-31
4769,2014-03-31,processed cheese,2014-03-31
4769,2014-07-10,soda,2014-03-31
4769,2014-07-10,dishes,2014-03-31
4769,2014-08-20,napkins,2014-03-31
4769,2014-08-20,whipped/sour cream,2014-03-31
4769,2015-08-22,citrus fruit,2014-03-31
4769,2015-08-22,meat,2014-03-31
4769,2015-09-20,sausage,2014-03-31
4769,2015-09-20,grapes,2014-03-31
4769,2015-09-20,bottled beer,2014-03-31
4770,2014-02-17,chicken,2014-02-17
4770,2014-02-17,roll products ,2014-02-17
4770,2014-02-22,butter,2014-02-17
4770,2014-02-22,fruit/vegetable juice,2014-02-17
4770,2014-05-15,root vegetables,2014-02-17
4770,2014-05-15,pastry,2014-02-17
4770,2014-05-15,soda,2014-02-17
4771,2014-03-06,coffee,2014-03-06
4771,2014-03-06,specialty vegetables,2014-03-06
4771,2014-11-02,meat,2014-03-06
4771,2014-11-02,citrus fruit,2014-03-06
4771,2014-12-26,other vegetables,2014-03-06
4771,2014-12-26,chewing gum,2014-03-06
4771,2014-12-26,newspapers,2014-03-06
4772,2014-06-02,whole milk,2014-06-02
4772,2014-06-02,sauces,2014-06-02
4772,2014-06-08,yogurt,2014-06-02
4772,2014-06-08,curd,2014-06-02
4772,2014-06-08,rolls/buns,2014-06-02
4772,2014-06-08,whipped/sour cream,2014-06-02
4772,2014-06-22,house keeping products,2014-06-02
4772,2014-06-22,frozen vegetables,2014-06-02
4772,2014-12-19,tropical fruit,2014-06-02
4772,2014-12-19,soda,2014-06-02
4773,2014-06-23,other vegetables,2014-06-23
4773,2014-06-23,mustard,2014-06-23
4773,2014-08-12,root vegetables,2014-06-23
4773,2014-08-12,frozen potato products,2014-06-23
4773,2014-08-12,dental care,2014-06-23
4773,2014-09-06,jam,2014-06-23
4773,2014-09-06,margarine,2014-06-23
4773,2014-10-15,turkey,2014-06-23
4773,2014-10-15,canned beer,2014-06-23
4773,2014-10-15,abrasive cleaner,2014-06-23
4773,2014-12-16,curd,2014-06-23
4773,2014-12-16,bottled beer,2014-06-23
4773,2015-10-31,salty snack,2014-06-23
4773,2015-10-31,other vegetables,2014-06-23
4773,2015-10-31,yogurt,2014-06-23
4773,2015-10-31,other vegetables,2014-06-23
4773,2015-11-09,tropical fruit,2014-06-23
4773,2015-11-09,whipped/sour cream,2014-06-23
4774,2014-07-24,sausage,2014-07-24
4774,2014-07-24,whipped/sour cream,2014-07-24
4774,2015-07-16,red/blush wine,2014-07-24
4774,2015-07-16,pip fruit,2014-07-24
4775,2014-03-29,whole milk,2014-03-29
4775,2014-03-29,yogurt,2014-03-29
4775,2014-03-29,softener,2014-03-29
4776,2015-02-08,sausage,2015-02-08
4776,2015-02-08,butter,2015-02-08
4776,2015-02-08,cream cheese ,2015-02-08
4776,2015-03-26,canned beer,2015-02-08
4776,2015-03-26,bottled beer,2015-02-08
4776,2015-03-26,pip fruit,2015-02-08
4776,2015-03-26,candy,2015-02-08
4776,2015-08-08,citrus fruit,2015-02-08
4776,2015-08-08,other vegetables,2015-02-08
4776,2015-08-08,pip fruit,2015-02-08
4776,2015-08-08,pork,2015-02-08
4776,2015-08-08,soda,2015-02-08
4776,2015-08-08,yogurt,2015-02-08
4776,2015-08-08,herbs,2015-02-08
4776,2015-08-08,red/blush wine,2015-02-08
4776,2015-10-25,whole milk,2015-02-08
4776,2015-10-25,other vegetables,2015-02-08
4778,2015-01-15,meat,2015-01-15
4778,2015-01-15,hamburger meat,2015-01-15
4778,2015-01-24,frankfurter,2015-01-15
4778,2015-01-24,packaged fruit/vegetables,2015-01-15
4778,2015-03-26,soda,2015-01-15
4778,2015-03-26,frankfurter,2015-01-15
4778,2015-03-26,soda,2015-01-15
4778,2015-03-26,salty snack,2015-01-15
4778,2015-03-26,bottled water,2015-01-15
4778,2015-03-26,frozen vegetables,2015-01-15
4778,2015-03-26,yogurt,2015-01-15
4778,2015-04-26,sausage,2015-01-15
4778,2015-04-26,oil,2015-01-15
4778,2015-08-24,citrus fruit,2015-01-15
4778,2015-08-24,coffee,2015-01-15
4779,2014-01-29,root vegetables,2014-01-29
4779,2014-01-29,pip fruit,2014-01-29
4779,2014-02-24,root vegetables,2014-01-29
4779,2014-02-24,condensed milk,2014-01-29
4779,2014-02-24,dessert,2014-01-29
4779,2014-05-07,pip fruit,2014-01-29
4779,2014-05-07,pastry,2014-01-29
4779,2014-06-15,citrus fruit,2014-01-29
4779,2014-06-15,specialty bar,2014-01-29
4779,2014-06-24,specialty chocolate,2014-01-29
4779,2014-06-24,sauces,2014-01-29
4779,2015-10-24,whipped/sour cream,2014-01-29
4779,2015-10-24,other vegetables,2014-01-29
4779,2015-10-24,pot plants,2014-01-29
4779,2015-11-09,sausage,2014-01-29
4779,2015-11-09,chewing gum,2014-01-29
4780,2014-03-09,chewing gum,2014-03-09
4780,2014-03-09,newspapers,2014-03-09
4780,2014-03-09,candy,2014-03-09
4780,2014-08-14,root vegetables,2014-03-09
4780,2014-08-14,salt,2014-03-09
4780,2014-08-16,shopping bags,2014-03-09
4780,2014-08-16,yogurt,2014-03-09
4780,2015-04-05,frankfurter,2014-03-09
4780,2015-04-05,other vegetables,2014-03-09
4780,2015-06-09,citrus fruit,2014-03-09
4780,2015-06-09,brown bread,2014-03-09
4780,2015-06-09,ketchup,2014-03-09
4780,2015-07-03,soda,2014-03-09
4780,2015-07-03,sausage,2014-03-09
4780,2015-07-03,whole milk,2014-03-09
4780,2015-07-03,beverages,2014-03-09
4780,2015-07-03,shopping bags,2014-03-09
4780,2015-09-19,soda,2014-03-09
4780,2015-09-19,condensed milk,2014-03-09
4780,2015-09-19,curd,2014-03-09
4781,2014-05-18,beverages,2014-05-18
4781,2014-05-18,sugar,2014-05-18
4781,2015-01-25,sausage,2014-05-18
4781,2015-01-25,candles,2014-05-18
4781,2015-11-22,ham,2014-05-18
4781,2015-11-22,cream cheese ,2014-05-18
4782,2014-04-17,processed cheese,2014-04-17
4782,2014-04-17,rolls/buns,2014-04-17
4782,2014-10-12,whole milk,2014-04-17
4782,2014-10-12,rolls/buns,2014-04-17
4782,2014-10-30,margarine,2014-04-17
4782,2014-10-30,pickled vegetables,2014-04-17
4782,2015-05-31,canned beer,2014-04-17
4782,2015-05-31,berries,2014-04-17
4782,2015-08-16,rolls/buns,2014-04-17
4782,2015-08-16,domestic eggs,2014-04-17
4783,2014-05-10,other vegetables,2014-05-10
4783,2014-05-10,rice,2014-05-10
4783,2014-05-10,specialty fat,2014-05-10
4783,2014-07-25,other vegetables,2014-05-10
4783,2014-07-25,UHT-milk,2014-05-10
4783,2015-01-27,sausage,2014-05-10
4783,2015-01-27,yogurt,2014-05-10
4783,2015-02-21,cling film/bags,2014-05-10
4783,2015-02-21,whipped/sour cream,2014-05-10
4783,2015-02-21,coffee,2014-05-10
4783,2015-06-01,rolls/buns,2014-05-10
4783,2015-06-01,chewing gum,2014-05-10
4783,2015-06-01,other vegetables,2014-05-10
4783,2015-10-10,bottled beer,2014-05-10
4783,2015-10-10,curd,2014-05-10
4783,2015-10-10,kitchen towels,2014-05-10
4783,2015-10-22,hamburger meat,2014-05-10
4783,2015-10-22,beef,2014-05-10
4783,2015-10-22,bottled beer,2014-05-10
4783,2015-10-22,whole milk,2014-05-10
4783,2015-10-22,chocolate,2014-05-10
4784,2014-10-28,butter,2014-10-28
4784,2014-10-28,soft cheese,2014-10-28
4784,2015-09-11,root vegetables,2014-10-28
4784,2015-09-11,coffee,2014-10-28
4784,2015-09-11,napkins,2014-10-28
4785,2014-04-30,shopping bags,2014-04-30
4785,2014-04-30,shopping bags,2014-04-30
4785,2014-08-14,chocolate,2014-04-30
4785,2014-08-14,hard cheese,2014-04-30
4785,2014-09-16,soda,2014-04-30
4785,2014-09-16,brown bread,2014-04-30
4785,2015-04-04,tropical fruit,2014-04-30
4785,2015-04-04,cling film/bags,2014-04-30
4785,2015-09-13,canned beer,2014-04-30
4785,2015-09-13,tropical fruit,2014-04-30
4785,2015-09-13,fruit/vegetable juice,2014-04-30
4785,2015-09-13,shopping bags,2014-04-30
4786,2014-05-04,pastry,2014-05-04
4786,2014-05-04,frozen fish,2014-05-04
4786,2014-07-13,chocolate,2014-05-04
4786,2014-07-13,seasonal products,2014-05-04
4786,2014-07-13,waffles,2014-05-04
4786,2014-11-30,soda,2014-05-04
4786,2014-11-30,dish cleaner,2014-05-04
4787,2014-08-27,fruit/vegetable juice,2014-08-27
4787,2014-08-27,candles,2014-08-27
4787,2014-12-18,rolls/buns,2014-08-27
4787,2014-12-18,cling film/bags,2014-08-27
4787,2015-05-17,sausage,2014-08-27
4787,2015-05-17,UHT-milk,2014-08-27
4787,2015-05-25,pork,2014-08-27
4787,2015-05-25,cat food,2014-08-27
4787,2015-08-01,beef,2014-08-27
4787,2015-08-01,frozen vegetables,2014-08-27
4787,2015-08-12,sausage,2014-08-27
4787,2015-08-12,whole milk,2014-08-27
4788,2014-02-10,other vegetables,2014-02-10
4788,2014-02-10,candy,2014-02-10
4788,2014-02-17,other vegetables,2014-02-10
4788,2014-02-17,whipped/sour cream,2014-02-10
4788,2014-07-28,whole milk,2014-02-10
4788,2014-07-28,fruit/vegetable juice,2014-02-10
4788,2014-09-09,photo/film,2014-02-10
4788,2014-09-09,whole milk,2014-02-10
4788,2014-09-09,shopping bags,2014-02-10
4788,2015-04-28,beef,2014-02-10
4788,2015-04-28,butter milk,2014-02-10
4788,2015-04-28,yogurt,2014-02-10
4788,2015-04-28,soda,2014-02-10
4789,2014-02-11,beef,2014-02-11
4789,2014-02-11,domestic eggs,2014-02-11
4789,2014-08-12,curd,2014-02-11
4789,2014-08-12,margarine,2014-02-11
4789,2015-04-09,beef,2014-02-11
4789,2015-04-09,liquor,2014-02-11
4789,2015-04-09,specialty cheese,2014-02-11
4789,2015-05-02,ice cream,2014-02-11
4789,2015-05-02,curd,2014-02-11
4789,2015-09-11,whole milk,2014-02-11
4789,2015-09-11,shopping bags,2014-02-11
4790,2014-09-07,candy,2014-09-07
4790,2014-09-07,frozen vegetables,2014-09-07
4790,2015-05-16,bottled beer,2014-09-07
4790,2015-05-16,root vegetables,2014-09-07
4790,2015-05-16,pip fruit,2014-09-07
4790,2015-05-16,other vegetables,2014-09-07
4790,2015-05-16,dessert,2014-09-07
4790,2015-05-16,rolls/buns,2014-09-07
4790,2015-05-16,shopping bags,2014-09-07
4790,2015-08-15,pasta,2014-09-07
4790,2015-08-15,newspapers,2014-09-07
4791,2014-02-04,sausage,2014-02-04
4791,2014-02-04,fruit/vegetable juice,2014-02-04
4791,2014-02-27,sausage,2014-02-04
4791,2014-02-27,long life bakery product,2014-02-04
4792,2014-10-16,bottled water,2014-10-16
4792,2014-10-16,bottled water,2014-10-16
4792,2015-07-20,turkey,2014-10-16
4792,2015-07-20,UHT-milk,2014-10-16
4793,2014-11-25,bottled water,2014-11-25
4793,2014-11-25,ice cream,2014-11-25
4793,2014-12-14,pork,2014-11-25
4793,2014-12-14,pastry,2014-11-25
4793,2015-02-24,soda,2014-11-25
4793,2015-02-24,specialty chocolate,2014-11-25
4793,2015-11-04,sausage,2014-11-25
4793,2015-11-04,soda,2014-11-25
4793,2015-11-24,root vegetables,2014-11-25
4793,2015-11-24,yogurt,2014-11-25
4794,2014-10-02,root vegetables,2014-10-02
4794,2014-10-02,beverages,2014-10-02
4794,2014-11-11,oil,2014-10-02
4794,2014-11-11,brown bread,2014-10-02
4794,2014-11-11,bottled beer,2014-10-02
4794,2015-09-06,sausage,2014-10-02
4794,2015-09-06,rolls/buns,2014-10-02
4794,2015-09-06,soda,2014-10-02
4794,2015-09-06,other vegetables,2014-10-02
4794,2015-10-27,ham,2014-10-02
4794,2015-10-27,tropical fruit,2014-10-02
4795,2015-07-30,sausage,2015-07-30
4795,2015-07-30,sliced cheese,2015-07-30
4796,2014-01-08,curd,2014-01-08
4796,2014-01-08,soda,2014-01-08
4796,2014-03-02,rolls/buns,2014-01-08
4796,2014-03-02,curd cheese,2014-01-08
4796,2014-03-02,Instant food products,2014-01-08
4796,2015-06-10,frankfurter,2014-01-08
4796,2015-06-10,soda,2014-01-08
4796,2015-06-10,whole milk,2014-01-08
4796,2015-06-10,whole milk,2014-01-08
4796,2015-06-10,flour,2014-01-08
4796,2015-06-29,chicken,2014-01-08
4796,2015-06-29,beef,2014-01-08
4796,2015-08-25,white bread,2014-01-08
4796,2015-08-25,other vegetables,2014-01-08
4797,2014-01-27,whole milk,2014-01-27
4797,2014-01-27,soft cheese,2014-01-27
4797,2014-02-11,citrus fruit,2014-01-27
4797,2014-02-11,pastry,2014-01-27
4797,2014-10-01,white wine,2014-01-27
4797,2014-10-01,rolls/buns,2014-01-27
4797,2014-11-30,canned beer,2014-01-27
4797,2014-11-30,napkins,2014-01-27
4797,2014-11-30,sparkling wine,2014-01-27
4797,2015-07-04,sausage,2014-01-27
4797,2015-07-04,root vegetables,2014-01-27
4798,2014-05-19,pip fruit,2014-05-19
4798,2014-05-19,soda,2014-05-19
4798,2014-05-19,popcorn,2014-05-19
4798,2015-08-24,rolls/buns,2014-05-19
4798,2015-08-24,cream cheese ,2014-05-19
4798,2015-11-21,pip fruit,2014-05-19
4798,2015-11-21,shopping bags,2014-05-19
4798,2015-11-21,yogurt,2014-05-19
4799,2014-04-01,dessert,2014-04-01
4799,2014-04-01,frozen fish,2014-04-01
4799,2014-04-17,sweet spreads,2014-04-01
4799,2014-04-17,rolls/buns,2014-04-01
4799,2014-04-30,pot plants,2014-04-01
4799,2014-04-30,spread cheese,2014-04-01
4799,2014-04-30,butter milk,2014-04-01
4799,2014-06-28,other vegetables,2014-04-01
4799,2014-06-28,hygiene articles,2014-04-01
4799,2014-08-08,frozen meals,2014-04-01
4799,2014-08-08,brown bread,2014-04-01
4799,2014-08-08,other vegetables,2014-04-01
4799,2014-08-08,curd cheese,2014-04-01
4799,2015-02-09,canned beer,2014-04-01
4799,2015-02-09,sliced cheese,2014-04-01
4799,2015-02-09,long life bakery product,2014-04-01
4799,2015-02-09,pasta,2014-04-01
4799,2015-04-22,citrus fruit,2014-04-01
4799,2015-04-22,roll products ,2014-04-01
4800,2014-03-11,long life bakery product,2014-03-11
4800,2014-03-11,rum,2014-03-11
4800,2014-03-14,soda,2014-03-11
4800,2014-03-14,detergent,2014-03-11
4800,2014-10-27,tropical fruit,2014-03-11
4800,2014-10-27,cake bar,2014-03-11
4800,2014-10-27,soda,2014-03-11
4800,2014-10-27,cat food,2014-03-11
4800,2014-12-29,berries,2014-03-11
4800,2014-12-29,butter,2014-03-11
4800,2014-12-29,tea,2014-03-11
4800,2015-12-24,frankfurter,2014-03-11
4800,2015-12-24,grapes,2014-03-11
4800,2015-12-24,soda,2014-03-11
4800,2015-12-24,seasonal products,2014-03-11
4801,2014-10-03,misc. beverages,2014-10-03
4801,2014-10-03,dishes,2014-10-03
4801,2015-08-04,whole milk,2014-10-03
4801,2015-08-04,butter milk,2014-10-03
4801,2015-08-04,beverages,2014-10-03
4802,2014-08-10,tropical fruit,2014-08-10
4802,2014-08-10,cooking chocolate,2014-08-10
4803,2014-01-12,root vegetables,2014-01-12
4803,2014-01-12,white bread,2014-01-12
4803,2014-01-16,whole milk,2014-01-12
4803,2014-01-16,pickled vegetables,2014-01-12
4803,2014-12-30,bottled water,2014-01-12
4803,2014-12-30,canned beer,2014-01-12
4804,2014-08-10,tropical fruit,2014-08-10
4804,2014-08-10,other vegetables,2014-08-10
4804,2014-09-17,frozen meals,2014-08-10
4804,2014-09-17,abrasive cleaner,2014-08-10
4804,2014-11-26,butter milk,2014-08-10
4804,2014-11-26,bottled beer,2014-08-10
4804,2015-07-14,whole milk,2014-08-10
4804,2015-07-14,sliced cheese,2014-08-10
4804,2015-11-19,pork,2014-08-10
4804,2015-11-19,whole milk,2014-08-10
4804,2015-11-19,domestic eggs,2014-08-10
4804,2015-12-27,tropical fruit,2014-08-10
4804,2015-12-27,other vegetables,2014-08-10
4804,2015-12-27,butter,2014-08-10
4804,2015-12-27,rolls/buns,2014-08-10
4804,2015-12-27,coffee,2014-08-10
4804,2015-12-27,pastry,2014-08-10
4805,2015-05-04,whole milk,2015-05-04
4805,2015-05-04,rolls/buns,2015-05-04
4805,2015-10-13,other vegetables,2015-05-04
4805,2015-10-13,whole milk,2015-05-04
4806,2014-05-07,liquor,2014-05-07
4806,2014-05-07,margarine,2014-05-07
4806,2014-09-13,citrus fruit,2014-05-07
4806,2014-09-13,brown bread,2014-05-07
4806,2014-09-13,candy,2014-05-07
4806,2014-09-13,domestic eggs,2014-05-07
4806,2015-10-27,sausage,2014-05-07
4806,2015-10-27,tropical fruit,2014-05-07
4806,2015-10-27,yogurt,2014-05-07
4806,2015-11-24,tropical fruit,2014-05-07
4806,2015-11-24,whole milk,2014-05-07
4807,2014-04-03,onions,2014-04-03
4807,2014-04-03,bottled beer,2014-04-03
4807,2014-05-02,pickled vegetables,2014-04-03
4807,2014-05-02,cream cheese ,2014-04-03
4807,2014-05-21,curd,2014-04-03
4807,2014-05-21,frozen fish,2014-04-03
4807,2015-01-27,beef,2014-04-03
4807,2015-01-27,UHT-milk,2014-04-03
4807,2015-01-27,misc. beverages,2014-04-03
4807,2015-04-08,tropical fruit,2014-04-03
4807,2015-04-08,waffles,2014-04-03
4807,2015-06-18,butter,2014-04-03
4807,2015-06-18,coffee,2014-04-03
4808,2014-11-20,soap,2014-11-20
4808,2014-11-20,yogurt,2014-11-20
4808,2015-07-26,meat,2014-11-20
4808,2015-07-26,fish,2014-11-20
4808,2015-07-26,meat spreads,2014-11-20
4808,2015-07-26,abrasive cleaner,2014-11-20
4808,2015-07-26,margarine,2014-11-20
4808,2015-08-20,beverages,2014-11-20
4808,2015-08-20,whole milk,2014-11-20
4808,2015-08-20,semi-finished bread,2014-11-20
4808,2015-08-20,domestic eggs,2014-11-20
4809,2014-05-28,chicken,2014-05-28
4809,2014-05-28,margarine,2014-05-28
4809,2014-06-21,brown bread,2014-05-28
4809,2014-06-21,soda,2014-05-28
4809,2014-07-13,UHT-milk,2014-05-28
4809,2014-07-13,sugar,2014-05-28
4809,2015-02-04,flower soil/fertilizer,2014-05-28
4809,2015-02-04,whole milk,2014-05-28
4809,2015-04-13,zwieback,2014-05-28
4809,2015-04-13,curd,2014-05-28
4809,2015-09-28,whole milk,2014-05-28
4809,2015-09-28,pip fruit,2014-05-28
4810,2015-03-17,bottled beer,2015-03-17
4810,2015-03-17,newspapers,2015-03-17
4810,2015-08-15,chicken,2015-03-17
4810,2015-08-15,dog food,2015-03-17
4811,2014-09-12,bottled water,2014-09-12
4811,2014-09-12,newspapers,2014-09-12
4811,2015-01-11,butter milk,2014-09-12
4811,2015-01-11,pet care,2014-09-12
4811,2015-11-02,canned beer,2014-09-12
4811,2015-11-02,rolls/buns,2014-09-12
4811,2015-11-02,rolls/buns,2014-09-12
4812,2014-01-22,tropical fruit,2014-01-22
4812,2014-01-22,rolls/buns,2014-01-22
4812,2014-06-09,yogurt,2014-01-22
4812,2014-06-09,other vegetables,2014-01-22
4812,2014-06-09,baking powder,2014-01-22
4812,2014-06-09,candy,2014-01-22
4812,2015-03-17,sausage,2014-01-22
4812,2015-03-17,canned beer,2014-01-22
4812,2015-05-27,beverages,2014-01-22
4812,2015-05-27,soda,2014-01-22
4812,2015-05-27,curd,2014-01-22
4812,2015-05-27,liquor,2014-01-22
4812,2015-05-27,whole milk,2014-01-22
4812,2015-05-27,margarine,2014-01-22
4812,2015-05-27,flour,2014-01-22
4813,2014-05-15,soda,2014-05-15
4813,2014-05-15,rolls/buns,2014-05-15
4813,2014-11-20,bottled water,2014-05-15
4813,2014-11-20,beverages,2014-05-15
4813,2014-11-20,pastry,2014-05-15
4813,2015-08-04,citrus fruit,2014-05-15
4813,2015-08-04,specialty chocolate,2014-05-15
4814,2014-01-08,white bread,2014-01-08
4814,2014-01-08,whole milk,2014-01-08
4814,2014-01-08,hygiene articles,2014-01-08
4814,2014-01-18,pickled vegetables,2014-01-08
4814,2014-01-18,yogurt,2014-01-08
4814,2014-08-26,grapes,2014-01-08
4814,2014-08-26,long life bakery product,2014-01-08
4814,2014-12-01,pip fruit,2014-01-08
4814,2014-12-01,bottled beer,2014-01-08
4814,2014-12-01,other vegetables,2014-01-08
4814,2015-02-12,root vegetables,2014-01-08
4814,2015-02-12,soda,2014-01-08
4814,2015-02-12,coffee,2014-01-08
4814,2015-09-13,whole milk,2014-01-08
4814,2015-09-13,whole milk,2014-01-08
4815,2014-01-24,cat food,2014-01-24
4815,2014-01-24,coffee,2014-01-24
4816,2015-07-31,other vegetables,2015-07-31
4816,2015-07-31,other vegetables,2015-07-31
4817,2014-05-14,UHT-milk,2014-05-14
4817,2014-05-14,candles,2014-05-14
4817,2014-05-14,yogurt,2014-05-14
4817,2014-05-14,salty snack,2014-05-14
4817,2014-06-13,instant coffee,2014-05-14
4817,2014-06-13,butter,2014-05-14
4817,2014-10-14,margarine,2014-05-14
4817,2014-10-14,liquor,2014-05-14
4817,2015-03-18,frankfurter,2014-05-14
4817,2015-03-18,whole milk,2014-05-14
4817,2015-12-20,rolls/buns,2014-05-14
4817,2015-12-20,dishes,2014-05-14
4818,2014-01-07,pip fruit,2014-01-07
4818,2014-01-07,white bread,2014-01-07
4818,2014-01-07,sliced cheese,2014-01-07
4818,2015-01-11,salt,2014-01-07
4818,2015-01-11,canned beer,2014-01-07
4818,2015-01-11,roll products ,2014-01-07
4818,2015-03-20,other vegetables,2014-01-07
4818,2015-03-20,pastry,2014-01-07
4819,2014-04-23,meat spreads,2014-04-23
4819,2014-04-23,domestic eggs,2014-04-23
4819,2014-04-23,sugar,2014-04-23
4819,2014-08-20,whole milk,2014-04-23
4819,2014-08-20,pip fruit,2014-04-23
4819,2015-03-04,pastry,2014-04-23
4819,2015-03-04,meat,2014-04-23
4819,2015-09-20,sausage,2014-04-23
4819,2015-09-20,soda,2014-04-23
4819,2015-09-20,bottled water,2014-04-23
4819,2015-10-01,ice cream,2014-04-23
4819,2015-10-01,rolls/buns,2014-04-23
4820,2014-04-23,onions,2014-04-23
4820,2014-04-23,long life bakery product,2014-04-23
4820,2014-07-02,other vegetables,2014-04-23
4820,2014-07-02,male cosmetics,2014-04-23
4820,2014-10-28,pastry,2014-04-23
4820,2014-10-28,baking powder,2014-04-23
4820,2015-01-18,citrus fruit,2014-04-23
4820,2015-01-18,chocolate,2014-04-23
4820,2015-05-01,pip fruit,2014-04-23
4820,2015-05-01,pastry,2014-04-23
4820,2015-05-01,rolls/buns,2014-04-23
4820,2015-05-01,chocolate,2014-04-23
4820,2015-05-01,soda,2014-04-23
4820,2015-07-23,whole milk,2014-04-23
4820,2015-07-23,domestic eggs,2014-04-23
4820,2015-07-23,syrup,2014-04-23
4820,2015-12-07,pet care,2014-04-23
4820,2015-12-07,snack products,2014-04-23
4821,2014-04-20,beverages,2014-04-20
4821,2014-04-20,mustard,2014-04-20
4821,2014-04-20,yogurt,2014-04-20
4821,2014-09-02,rolls/buns,2014-04-20
4821,2014-09-02,grapes,2014-04-20
4821,2014-09-02,domestic eggs,2014-04-20
4821,2014-12-12,rolls/buns,2014-04-20
4821,2014-12-12,white bread,2014-04-20
4821,2015-11-28,tropical fruit,2014-04-20
4821,2015-11-28,whole milk,2014-04-20
4821,2015-11-28,rolls/buns,2014-04-20
4821,2015-11-28,cream cheese ,2014-04-20
4821,2015-11-28,whole milk,2014-04-20
4821,2015-11-28,shopping bags,2014-04-20
4822,2014-01-03,ice cream,2014-01-03
4822,2014-01-03,yogurt,2014-01-03
4822,2014-07-02,rolls/buns,2014-01-03
4822,2014-07-02,brown bread,2014-01-03
4822,2014-08-21,whole milk,2014-01-03
4822,2014-08-21,coffee,2014-01-03
4822,2015-02-10,bottled water,2014-01-03
4822,2015-02-10,whole milk,2014-01-03
4822,2015-02-26,brown bread,2014-01-03
4822,2015-02-26,other vegetables,2014-01-03
4822,2015-07-04,pip fruit,2014-01-03
4822,2015-07-04,pastry,2014-01-03
4823,2014-01-05,UHT-milk,2014-01-05
4823,2014-01-05,frozen meals,2014-01-05
4823,2014-02-22,whole milk,2014-01-05
4823,2014-02-22,candy,2014-01-05
4823,2014-04-06,root vegetables,2014-01-05
4823,2014-04-06,dish cleaner,2014-01-05
4823,2014-09-16,kitchen towels,2014-01-05
4823,2014-09-16,rolls/buns,2014-01-05
4824,2014-06-19,cream,2014-06-19
4824,2014-06-19,newspapers,2014-06-19
4825,2014-04-23,soda,2014-04-23
4825,2014-04-23,citrus fruit,2014-04-23
4825,2015-01-08,beef,2014-04-23
4825,2015-01-08,root vegetables,2014-04-23
4825,2015-01-17,ham,2014-04-23
4825,2015-01-17,brown bread,2014-04-23
4825,2015-01-17,butter,2014-04-23
4825,2015-01-17,bottled water,2014-04-23
4825,2015-06-09,tropical fruit,2014-04-23
4825,2015-06-09,whipped/sour cream,2014-04-23
4825,2015-09-05,pip fruit,2014-04-23
4825,2015-09-05,frozen vegetables,2014-04-23
4825,2015-11-15,butter milk,2014-04-23
4825,2015-11-15,UHT-milk,2014-04-23
4826,2014-03-02,whole milk,2014-03-02
4826,2014-03-02,curd,2014-03-02
4826,2014-04-14,hamburger meat,2014-03-02
4826,2014-04-14,bottled water,2014-03-02
4826,2015-01-17,rolls/buns,2014-03-02
4826,2015-01-17,whole milk,2014-03-02
4826,2015-01-25,tropical fruit,2014-03-02
4826,2015-01-25,flour,2014-03-02
4826,2015-01-28,ham,2014-03-02
4826,2015-01-28,tropical fruit,2014-03-02
4826,2015-06-15,red/blush wine,2014-03-02
4826,2015-06-15,other vegetables,2014-03-02
4826,2015-06-15,rolls/buns,2014-03-02
4827,2014-08-11,whole milk,2014-08-11
4827,2014-08-11,newspapers,2014-08-11
4827,2015-01-27,curd,2014-08-11
4827,2015-01-27,processed cheese,2014-08-11
4827,2015-01-27,bottled water,2014-08-11
4827,2015-01-27,pickled vegetables,2014-08-11
4827,2015-10-03,root vegetables,2014-08-11
4827,2015-10-03,rolls/buns,2014-08-11
4827,2015-11-27,canned beer,2014-08-11
4827,2015-11-27,frankfurter,2014-08-11
4827,2015-11-27,brown bread,2014-08-11
4827,2015-11-27,pip fruit,2014-08-11
4827,2015-11-27,frozen vegetables,2014-08-11
4827,2015-11-27,pudding powder,2014-08-11
4828,2014-05-08,beef,2014-05-08
4828,2014-05-08,margarine,2014-05-08
4828,2014-08-26,frozen vegetables,2014-05-08
4828,2014-08-26,fruit/vegetable juice,2014-05-08
4828,2014-10-28,zwieback,2014-05-08
4828,2014-10-28,frozen dessert,2014-05-08
4828,2014-10-28,shopping bags,2014-05-08
4828,2014-10-28,cream cheese ,2014-05-08
4828,2014-11-30,root vegetables,2014-05-08
4828,2014-11-30,salty snack,2014-05-08
4828,2015-05-14,whole milk,2014-05-08
4828,2015-05-14,whole milk,2014-05-08
4828,2015-08-08,sparkling wine,2014-05-08
4828,2015-08-08,whole milk,2014-05-08
4828,2015-08-08,dessert,2014-05-08
4828,2015-08-08,salt,2014-05-08
4828,2015-10-11,rolls/buns,2014-05-08
4828,2015-10-11,pork,2014-05-08
4828,2015-10-11,canned beer,2014-05-08
4828,2015-10-11,root vegetables,2014-05-08
4828,2015-10-11,canned beer,2014-05-08
4828,2015-10-11,shopping bags,2014-05-08
4828,2015-10-11,oil,2014-05-08
4828,2015-10-11,soda,2014-05-08
4829,2015-11-03,tropical fruit,2015-11-03
